Follower	Followee	Weight
5890	6297	1.0
5890	1249	1.0
5891	4279	1.0
2091	5635	1.0
1188	8835	1.0
1188	9952	1.0
1188	4323	1.0
1188	26446	1.0
1188	9527	1.0
2924	9522	1.0
2924	855	1.0
2926	6367	1.0
2926	2184	1.0
9654	10605	1.0
17213	9877	1.0
17213	13321	1.0
24475	24209	1.0
17214	1862	1.0
17214	15024	1.0
17214	11264	1.0
17214	9492	1.0
17214	10067	1.0
17214	16766	1.0
2927	18939	1.0
2927	21308	1.0
2928	1771	1.0
25134	25130	1.0
25134	25131	1.0
25134	25132	1.0
25134	22806	1.0
25134	25129	1.0
25134	25139	1.0
25134	25136	1.0
25134	25137	1.0
6591	21242	1.0
26456	2418	1.0
26456	6595	1.0
2929	4263	1.0
2929	4616	1.0
18935	20912	1.0
14914	1176	1.0
14914	9564	1.0
9795	9677	1.0
17942	19975	1.0
17942	16164	1.0
18555	8429	1.0
23773	15642	1.0
23773	22799	1.0
23773	24209	1.0
23773	23103	1.0
23773	2039	1.0
23773	23211	1.0
26370	1249	1.0
6141	19638	1.0
6141	768	1.0
17943	14001	1.0
17943	21289	1.0
17943	12651	1.0
17943	12744	1.0
14915	14214	1.0
21067	20803	1.0
21067	20633	1.0
611	4919	1.0
611	8653	1.0
611	2535	1.0
611	13074	1.0
611	6676	1.0
611	14262	1.0
21821	70	1.0
21821	23891	1.0
18937	14043	1.0
18937	14023	1.0
18937	8378	1.0
18937	10724	1.0
25278	5707	1.0
5892	1249	1.0
5892	3063	1.0
5892	10673	1.0
17216	17392	1.0
17216	18941	1.0
5893	16831	1.0
26317	9520	1.0
26317	7832	1.0
26317	6174	1.0
26317	10515	1.0
26317	7979	1.0
2930	11295	1.0
9655	12927	1.0
25930	21644	1.0
14916	11742	1.0
8233	9221	1.0
8233	6461	1.0
9657	2102	1.0
9657	1249	1.0
22442	1249	1.0
17218	1249	1.0
17218	19364	1.0
10105	1332	1.0
10314	10626	1.0
10314	18280	1.0
10314	14880	1.0
10314	6155	1.0
10314	5343	1.0
10314	2663	1.0
10314	6498	1.0
19969	6721	1.0
19969	18477	1.0
9658	19381	1.0
9658	19261	1.0
9658	2763	1.0
23925	9539	1.0
23925	22669	1.0
23925	24209	1.0
23925	6247	1.0
23925	2081	1.0
23925	4836	1.0
23925	11104	1.0
23925	6632	1.0
23925	13826	1.0
23925	1249	1.0
23925	19501	1.0
23925	17235	1.0
23925	8564	1.0
23925	2737	1.0
22443	5710	1.0
22443	1243	1.0
22443	5253	1.0
22443	6247	1.0
22443	20657	1.0
22443	1249	1.0
22443	5884	1.0
22443	13826	1.0
22443	9539	1.0
22443	10394	1.0
22443	15833	1.0
22443	1783	1.0
22443	3482	1.0
22443	211	1.0
22443	13688	1.0
22443	22034	1.0
22443	23232	1.0
22443	23211	1.0
22443	908	1.0
22443	19501	1.0
22443	788	1.0
22443	6498	1.0
9659	10839	1.0
9659	8210	1.0
9659	22689	1.0
14917	9996	1.0
2931	2153	1.0
2931	2039	1.0
2932	3233	1.0
5894	10582	1.0
5195	6022	1.0
5195	4106	1.0
2933	12131	1.0
2933	12862	1.0
2933	1520	1.0
2933	8564	1.0
2933	1923	1.0
2933	24815	1.0
2933	10626	1.0
2933	3418	1.0
22202	19535	1.0
23381	19638	1.0
22649	3765	1.0
22649	16935	1.0
8047	22	1.0
8047	2039	1.0
8047	8804	1.0
8047	12292	1.0
20830	13765	1.0
2935	2554	1.0
14611	8131	1.0
26392	25042	1.0
17219	8749	1.0
17219	1656	1.0
17219	16027	1.0
17219	15146	1.0
26259	25042	1.0
26259	24186	1.0
14919	14885	1.0
2937	13734	1.0
2937	17770	1.0
2937	13451	1.0
2937	1594	1.0
5896	5585	1.0
5896	2262	1.0
9663	6677	1.0
9664	7378	1.0
9664	20870	1.0
9664	17450	1.0
9664	4943	1.0
9664	19683	1.0
9664	5782	1.0
9664	1249	1.0
9664	6878	1.0
9664	15008	1.0
9664	4186	1.0
9664	4678	1.0
9664	3406	1.0
9664	2526	1.0
20493	16460	1.0
2939	4148	1.0
2939	8092	1.0
9666	6202	1.0
14920	14401	1.0
20627	13433	1.0
20627	19356	1.0
17220	4239	1.0
17220	14680	1.0
17220	13712	1.0
5897	856	1.0
5897	10704	1.0
5897	1182	1.0
5897	11234	1.0
5897	13340	1.0
5897	2879	1.0
5897	335	1.0
5897	8015	1.0
17221	8879	1.0
17221	1740	1.0
17221	19362	1.0
8725	8690	1.0
22254	10224	1.0
81	642	1.0
9668	8127	1.0
9668	7489	1.0
9668	16004	1.0
17222	25042	1.0
17222	6029	1.0
17222	17235	1.0
17222	20439	1.0
17222	9097	1.0
22149	22196	1.0
22149	2039	1.0
14922	11370	1.0
14922	1446	1.0
14922	7355	1.0
14922	13294	1.0
14922	7177	1.0
14922	13110	1.0
14922	5790	1.0
14922	1103	1.0
14922	1823	1.0
14922	17520	1.0
14922	801	1.0
17223	17250	1.0
17223	19211	1.0
17223	6700	1.0
17223	17605	1.0
17223	1485	1.0
17224	16285	1.0
17224	18741	1.0
17224	3056	1.0
17224	2464	1.0
20401	1249	1.0
20401	12744	1.0
20401	3352	1.0
2940	72	1.0
8048	5861	1.0
2941	11726	1.0
23774	1249	1.0
14924	11389	1.0
12432	3372	1.0
5898	17646	1.0
5898	4599	1.0
5898	22146	1.0
5899	12797	1.0
14925	13992	1.0
14925	18453	1.0
9669	4879	1.0
9670	3205	1.0
9671	14779	1.0
9671	1284	1.0
9671	17098	1.0
9671	610	1.0
5900	14749	1.0
5901	13900	1.0
5901	1249	1.0
5901	5567	1.0
5901	12460	1.0
2942	19082	1.0
2942	2731	1.0
2942	15371	1.0
2942	26318	1.0
2942	4688	1.0
2942	15746	1.0
2942	26449	1.0
5902	26318	1.0
5903	9513	1.0
5903	5509	1.0
5904	6351	1.0
5904	10927	1.0
5904	3374	1.0
5197	4430	1.0
5197	5309	1.0
5197	6118	1.0
9672	9027	1.0
9672	23492	1.0
2943	2165	1.0
2943	4833	1.0
13395	3964	1.0
2944	1422	1.0
24906	23973	1.0
5907	13962	1.0
5907	16338	1.0
9246	8797	1.0
9246	5021	1.0
12472	1082	1.0
12472	3482	1.0
12472	17103	1.0
12472	11067	1.0
2945	2567	1.0
2945	5855	1.0
2945	7739	1.0
2945	1467	1.0
2945	1844	1.0
9674	10503	1.0
5099	11849	1.0
5099	5450	1.0
5099	3530	1.0
5099	1884	1.0
5099	13691	1.0
9676	7470	1.0
9676	8660	1.0
5908	525	1.0
5908	5993	1.0
5908	6339	1.0
5908	12920	1.0
5908	17862	1.0
1887	5562	1.0
18940	6253	1.0
13397	19193	1.0
21128	20402	1.0
2946	8599	1.0
2946	10826	1.0
2946	4186	1.0
2946	10586	1.0
2946	1230	1.0
14561	15733	1.0
14561	9453	1.0
2947	10445	1.0
2947	13277	1.0
5909	26318	1.0
5909	14374	1.0
5909	19598	1.0
9677	12812	1.0
9677	19829	1.0
9677	17447	1.0
19475	11951	1.0
19475	4698	1.0
19475	11609	1.0
19475	5744	1.0
11627	17995	1.0
11627	2737	1.0
11627	11778	1.0
11627	9820	1.0
11627	3228	1.0
11909	9087	1.0
11909	8832	1.0
11909	13144	1.0
9678	16206	1.0
2948	20163	1.0
2948	1249	1.0
2948	3180	1.0
23968	13656	1.0
23968	2789	1.0
19499	1297	1.0
19499	22813	1.0
17225	18616	1.0
17225	9234	1.0
17225	18337	1.0
12437	20610	1.0
12437	3185	1.0
12437	13279	1.0
12437	7327	1.0
9679	14890	1.0
2950	6727	1.0
5910	6153	1.0
5910	5968	1.0
5910	7735	1.0
14930	7846	1.0
9680	7348	1.0
18941	17216	1.0
18941	18765	1.0
17226	8265	1.0
17226	16987	1.0
17226	1873	1.0
17226	2840	1.0
17226	11156	1.0
17226	17001	1.0
17226	1249	1.0
17226	21242	1.0
17226	7234	1.0
12438	17368	1.0
12438	7950	1.0
5911	14522	1.0
5911	13169	1.0
5911	5338	1.0
2951	14421	1.0
2951	12651	1.0
2951	2448	1.0
2951	8133	1.0
2951	12392	1.0
2951	9027	1.0
2951	5272	1.0
2951	7470	1.0
2951	12744	1.0
2952	325	1.0
2952	7626	1.0
2952	5090	1.0
2952	1531	1.0
2952	5687	1.0
2952	1366	1.0
2952	1029	1.0
2952	1844	1.0
23229	24318	1.0
4697	5946	1.0
20866	4557	1.0
25907	25812	1.0
25907	26204	1.0
25907	26057	1.0
17227	17019	1.0
20035	1249	1.0
12439	16756	1.0
17944	11538	1.0
5912	1249	1.0
5912	6824	1.0
5912	7841	1.0
5912	22878	1.0
5912	13792	1.0
9681	1249	1.0
9681	2557	1.0
9682	4447	1.0
22255	12597	1.0
22255	14054	1.0
2953	8020	1.0
2953	2834	1.0
2953	11290	1.0
2953	13260	1.0
2953	14294	1.0
2953	16369	1.0
2953	10870	1.0
12440	8301	1.0
9683	4229	1.0
9684	6246	1.0
12441	11870	1.0
5100	6036	1.0
5100	14664	1.0
5100	344	1.0
5100	14612	1.0
5100	8240	1.0
5100	5996	1.0
5100	19722	1.0
5100	13111	1.0
5100	7100	1.0
5100	2612	1.0
5100	7130	1.0
5100	12120	1.0
5100	1152	1.0
5100	385	1.0
5100	8152	1.0
5100	9192	1.0
5100	9212	1.0
5100	10114	1.0
5100	12528	1.0
5100	7759	1.0
5100	6632	1.0
5100	5131	1.0
5100	11389	1.0
5100	5239	1.0
5100	1249	1.0
5100	10	1.0
5100	5139	1.0
5100	14494	1.0
5100	9934	1.0
5100	13449	1.0
5100	5206	1.0
5100	6918	1.0
5100	13108	1.0
5100	9391	1.0
5100	2883	1.0
5100	5790	1.0
5100	12306	1.0
5100	16769	1.0
5100	13305	1.0
20063	3063	1.0
20063	11148	1.0
20063	19914	1.0
20063	2039	1.0
20063	3870	1.0
20063	19470	1.0
20063	15002	1.0
20063	11469	1.0
20063	12999	1.0
18942	16770	1.0
18942	18834	1.0
18942	18126	1.0
20554	8387	1.0
20554	19046	1.0
14932	3293	1.0
14932	14636	1.0
14932	10955	1.0
14932	11778	1.0
16290	18337	1.0
18943	12249	1.0
18943	20646	1.0
9685	3276	1.0
9685	12691	1.0
9685	2039	1.0
17228	13469	1.0
2958	4603	1.0
2959	12282	1.0
2959	14558	1.0
2959	14967	1.0
2959	11479	1.0
2959	12549	1.0
2959	5226	1.0
2959	4722	1.0
2959	10523	1.0
5914	2180	1.0
5914	301	1.0
5914	7480	1.0
9686	1249	1.0
9686	13399	1.0
5916	6076	1.0
5916	12187	1.0
5916	11034	1.0
2960	2652	1.0
14933	18692	1.0
14934	17440	1.0
14934	13264	1.0
2964	19082	1.0
21077	20005	1.0
21077	19008	1.0
21077	9954	1.0
5917	317	1.0
5917	2039	1.0
5917	2352	1.0
5917	7251	1.0
5917	10432	1.0
14935	5547	1.0
14936	19074	1.0
14936	11609	1.0
9688	26320	1.0
2966	9191	1.0
17229	18534	1.0
17229	2750	1.0
17229	21496	1.0
14937	5054	1.0
14937	20825	1.0
14938	7378	1.0
14938	2039	1.0
14938	293	1.0
14938	1082	1.0
14938	18354	1.0
14938	16464	1.0
14938	16405	1.0
2969	1560	1.0
2969	727	1.0
5918	3976	1.0
5918	5706	1.0
17230	3770	1.0
17230	18741	1.0
17230	16318	1.0
17230	3429	1.0
2970	21034	1.0
25759	24676	1.0
25759	25399	1.0
25759	23783	1.0
25759	24828	1.0
25759	25464	1.0
25759	25762	1.0
9689	2039	1.0
9689	19669	1.0
9689	2737	1.0
16369	2953	1.0
5919	1249	1.0
23918	3685	1.0
23918	15833	1.0
23812	23306	1.0
23952	2055	1.0
14455	8610	1.0
14455	15576	1.0
14455	16523	1.0
14455	2489	1.0
14455	10184	1.0
14455	11831	1.0
14455	13639	1.0
24288	24868	1.0
24288	17235	1.0
24288	21599	1.0
17231	10586	1.0
19236	13585	1.0
19009	1249	1.0
19009	14050	1.0
2971	13047	1.0
2971	4613	1.0
2972	18129	1.0
2972	10108	1.0
2972	6825	1.0
17010	3880	1.0
17232	19617	1.0
19834	10603	1.0
22622	2737	1.0
2973	7230	1.0
2973	10826	1.0
2973	3063	1.0
2973	12456	1.0
2973	5405	1.0
2973	5943	1.0
17233	6017	1.0
12444	4033	1.0
12444	8879	1.0
12444	12450	1.0
12444	3536	1.0
12444	9137	1.0
15731	7121	1.0
15731	13967	1.0
15731	17392	1.0
2974	1249	1.0
2974	5176	1.0
2974	1153	1.0
2974	4432	1.0
1197	1755	1.0
17234	402	1.0
5921	3403	1.0
727	2969	1.0
727	10	1.0
26296	18171	1.0
20753	2074	1.0
20753	1249	1.0
20753	322	1.0
20753	12744	1.0
20754	18326	1.0
20754	20789	1.0
3010	1381	1.0
6241	1025	1.0
9690	16508	1.0
9690	5706	1.0
9690	19762	1.0
9690	12212	1.0
9690	4596	1.0
9690	5301	1.0
9690	6848	1.0
9690	11518	1.0
9690	9340	1.0
9690	15000	1.0
9690	13615	1.0
9690	14707	1.0
9690	16004	1.0
9690	4609	1.0
9690	8501	1.0
9690	4347	1.0
9690	9424	1.0
9690	4891	1.0
9690	11143	1.0
18945	2039	1.0
18945	19638	1.0
20373	13615	1.0
20373	20518	1.0
6596	16371	1.0
6596	3370	1.0
6596	6162	1.0
5922	2292	1.0
5922	17571	1.0
5922	227	1.0
5922	11181	1.0
5922	4077	1.0
5922	5797	1.0
5922	5707	1.0
5922	16039	1.0
14941	6447	1.0
14941	3974	1.0
14941	1427	1.0
14941	6637	1.0
14941	8737	1.0
12445	5806	1.0
12445	1249	1.0
12445	16790	1.0
2975	2737	1.0
23342	15560	1.0
23342	24865	1.0
23342	5884	1.0
18946	19423	1.0
21659	10387	1.0
14942	13304	1.0
14942	15241	1.0
14942	4711	1.0
14942	13475	1.0
14942	14035	1.0
14942	12400	1.0
14942	18621	1.0
14942	16326	1.0
14942	20513	1.0
12446	12934	1.0
12446	1249	1.0
12446	11922	1.0
12446	9557	1.0
12446	12546	1.0
12446	13922	1.0
12446	10174	1.0
12446	13643	1.0
7192	18340	1.0
7192	10713	1.0
7192	10907	1.0
7192	19376	1.0
7192	15356	1.0
7192	2039	1.0
7192	1249	1.0
7192	4599	1.0
7192	3322	1.0
7192	11862	1.0
7192	8777	1.0
7192	7368	1.0
7192	5803	1.0
7192	3746	1.0
7192	11934	1.0
7192	9921	1.0
7192	4101	1.0
7192	8446	1.0
7192	6030	1.0
7192	21275	1.0
7192	6124	1.0
7192	15668	1.0
7192	9613	1.0
7192	11245	1.0
7192	8370	1.0
2976	23178	1.0
2976	2039	1.0
2976	13370	1.0
2976	13945	1.0
2976	21053	1.0
14943	12317	1.0
14943	16004	1.0
14943	17301	1.0
10777	1827	1.0
10777	8173	1.0
10777	1208	1.0
2979	13795	1.0
2979	7355	1.0
2979	15393	1.0
2490	13973	1.0
16746	5884	1.0
26431	1249	1.0
20036	3984	1.0
20036	11124	1.0
20036	11965	1.0
20036	20369	1.0
21496	17229	1.0
17237	3575	1.0
17238	20132	1.0
17238	4419	1.0
17238	6319	1.0
17238	18388	1.0
17238	14571	1.0
17238	19070	1.0
17238	10148	1.0
17238	17338	1.0
17238	18238	1.0
17238	10174	1.0
17238	13212	1.0
17238	8443	1.0
17238	10711	1.0
17238	7642	1.0
17238	17294	1.0
17238	19544	1.0
17238	16559	1.0
17238	13077	1.0
17238	4246	1.0
17238	13129	1.0
17238	17030	1.0
17238	10821	1.0
17238	18278	1.0
17238	16776	1.0
17238	17870	1.0
17238	17878	1.0
17238	16814	1.0
12449	18646	1.0
25872	23494	1.0
2984	5831	1.0
17574	13070	1.0
17574	20610	1.0
17574	18192	1.0
5925	4794	1.0
5925	9859	1.0
23447	5710	1.0
23447	1249	1.0
9692	20329	1.0
20567	20958	1.0
20567	12647	1.0
20567	14021	1.0
20567	9653	1.0
9694	564	1.0
9694	7960	1.0
9694	1772	1.0
17239	10955	1.0
26127	19799	1.0
26127	2013	1.0
2985	1740	1.0
2985	19362	1.0
17240	14876	1.0
17240	12878	1.0
17240	14353	1.0
4300	22811	1.0
4300	21199	1.0
4300	26318	1.0
18949	1249	1.0
18949	12748	1.0
18949	13826	1.0
12191	2585	1.0
12450	12444	1.0
12451	8254	1.0
617	12142	1.0
617	1402	1.0
10601	14926	1.0
20919	3955	1.0
20919	6497	1.0
20919	14098	1.0
14949	9181	1.0
14949	5799	1.0
14949	4200	1.0
14949	10671	1.0
14949	3570	1.0
14949	12591	1.0
14949	18616	1.0
14949	13864	1.0
14949	17001	1.0
14949	16648	1.0
14949	20825	1.0
14949	13081	1.0
14949	4880	1.0
14949	17360	1.0
14949	11241	1.0
5927	8006	1.0
12454	1123	1.0
23870	1249	1.0
18950	6316	1.0
18950	16891	1.0
18950	6286	1.0
2986	6258	1.0
25911	1249	1.0
5928	7324	1.0
5928	16338	1.0
5928	1121	1.0
22623	2039	1.0
14951	3352	1.0
22923	25042	1.0
22923	25083	1.0
14952	1249	1.0
14952	12676	1.0
14952	12990	1.0
14952	19329	1.0
25090	21686	1.0
20717	1249	1.0
20717	19703	1.0
20717	11474	1.0
20717	20943	1.0
20717	11556	1.0
10786	23971	1.0
24650	25026	1.0
18444	20401	1.0
9695	11313	1.0
9695	2039	1.0
9695	3112	1.0
9695	12231	1.0
9695	8814	1.0
9695	3063	1.0
9695	1249	1.0
12456	2973	1.0
12456	19690	1.0
21129	12783	1.0
26462	15371	1.0
19013	3012	1.0
2988	880	1.0
2988	3145	1.0
11857	11417	1.0
11857	3108	1.0
22850	1249	1.0
22850	13047	1.0
22850	4613	1.0
5929	5301	1.0
5929	11023	1.0
5929	1450	1.0
5929	12122	1.0
5929	11695	1.0
5929	1854	1.0
5929	6927	1.0
5929	7121	1.0
5929	8137	1.0
14954	15962	1.0
14954	12047	1.0
14954	10935	1.0
14954	16004	1.0
14954	11898	1.0
14954	19241	1.0
14954	12501	1.0
14954	12176	1.0
20037	15971	1.0
5930	5949	1.0
5930	12650	1.0
5930	4465	1.0
5930	2722	1.0
2989	6640	1.0
2989	5297	1.0
2989	7918	1.0
12458	8012	1.0
20995	19914	1.0
20995	13517	1.0
20995	19710	1.0
20995	10697	1.0
20995	21111	1.0
5932	19799	1.0
10972	11063	1.0
18951	5704	1.0
25418	24685	1.0
25418	24142	1.0
16680	18214	1.0
5933	13275	1.0
5933	11913	1.0
5933	21259	1.0
5933	6265	1.0
5933	5912	1.0
5933	3908	1.0
5933	16259	1.0
5933	15241	1.0
5933	6703	1.0
5933	10353	1.0
5933	3678	1.0
5933	18190	1.0
5933	16564	1.0
5933	10765	1.0
5933	7023	1.0
5933	14189	1.0
5933	16645	1.0
5933	5214	1.0
5933	4254	1.0
5933	2188	1.0
5933	13949	1.0
5933	17990	1.0
5933	3902	1.0
5933	713	1.0
5933	10068	1.0
5933	20750	1.0
5933	16285	1.0
5933	2430	1.0
5933	3341	1.0
5933	9736	1.0
5933	17768	1.0
5933	4143	1.0
5933	7439	1.0
5933	17139	1.0
5933	2750	1.0
5933	17202	1.0
20004	18298	1.0
25716	3736	1.0
9696	15583	1.0
9696	19342	1.0
9696	6375	1.0
12459	8560	1.0
12459	5451	1.0
12459	305	1.0
12459	5301	1.0
12459	14401	1.0
12459	3056	1.0
12459	11170	1.0
12459	9894	1.0
12459	10935	1.0
12459	12532	1.0
12459	7933	1.0
12459	7500	1.0
12459	12424	1.0
12459	11143	1.0
9697	19050	1.0
9697	12568	1.0
18952	13011	1.0
18952	1137	1.0
26136	17641	1.0
2990	1106	1.0
2990	5371	1.0
23040	3012	1.0
23040	4309	1.0
23040	7489	1.0
19637	17659	1.0
19637	12761	1.0
19637	9248	1.0
19637	647	1.0
19637	4185	1.0
19637	538	1.0
12460	5666	1.0
12460	7096	1.0
12460	3694	1.0
12460	9489	1.0
12460	9598	1.0
12460	11595	1.0
12460	11716	1.0
12460	12856	1.0
12460	13485	1.0
12460	15416	1.0
12460	1431	1.0
12460	11873	1.0
12460	7600	1.0
12460	12241	1.0
12460	5327	1.0
12460	7442	1.0
12460	2799	1.0
12460	5901	1.0
12460	12655	1.0
12460	14020	1.0
12460	5781	1.0
12460	8282	1.0
12460	5869	1.0
12460	4371	1.0
5934	10571	1.0
5934	3434	1.0
5934	6361	1.0
17243	12319	1.0
17243	14868	1.0
17243	17282	1.0
9698	12340	1.0
9698	8133	1.0
9698	3770	1.0
9698	10886	1.0
5935	4141	1.0
12462	18162	1.0
12462	13018	1.0
12462	2207	1.0
2991	3917	1.0
2991	1249	1.0
2991	3012	1.0
2991	10839	1.0
2991	3056	1.0
2991	43	1.0
2991	14256	1.0
17245	16349	1.0
9699	17770	1.0
9699	3993	1.0
9699	13885	1.0
14958	14829	1.0
11759	2039	1.0
11759	1249	1.0
12463	2169	1.0
9700	2594	1.0
9700	10955	1.0
19752	16177	1.0
9701	13956	1.0
9701	2597	1.0
5936	6897	1.0
5936	107	1.0
5936	14166	1.0
5936	5609	1.0
5936	43	1.0
5936	889	1.0
12464	11911	1.0
12464	18829	1.0
12464	10769	1.0
5937	5669	1.0
5937	3732	1.0
14959	3824	1.0
14959	12784	1.0
14959	18347	1.0
17246	18069	1.0
17246	18976	1.0
20038	7033	1.0
20038	24977	1.0
2992	4613	1.0
2992	2449	1.0
2993	13767	1.0
2993	12759	1.0
2993	19914	1.0
2993	16563	1.0
2993	16378	1.0
2994	21278	1.0
2994	1258	1.0
17247	6247	1.0
14960	11715	1.0
14960	21265	1.0
2995	13900	1.0
2995	13034	1.0
9702	7160	1.0
19501	11290	1.0
19501	10046	1.0
19501	6811	1.0
15577	9028	1.0
15577	13475	1.0
15577	3063	1.0
18954	9473	1.0
18954	13047	1.0
14961	8138	1.0
14961	13079	1.0
14961	1331	1.0
14961	17151	1.0
14961	12198	1.0
14961	2823	1.0
14961	3255	1.0
14961	2039	1.0
14961	1249	1.0
14961	17555	1.0
14961	8355	1.0
14961	21801	1.0
14961	11559	1.0
14961	9520	1.0
84	14767	1.0
84	9727	1.0
84	8169	1.0
84	15657	1.0
84	7121	1.0
84	19472	1.0
5939	1984	1.0
12466	10722	1.0
960	21044	1.0
960	10494	1.0
18955	18183	1.0
18955	10956	1.0
18955	18152	1.0
18955	7710	1.0
18955	5683	1.0
9703	1249	1.0
14962	13538	1.0
14962	20535	1.0
14962	11345	1.0
14962	17553	1.0
14962	2698	1.0
14962	3031	1.0
14962	7520	1.0
14962	8548	1.0
22746	5272	1.0
22746	22448	1.0
22746	8536	1.0
22746	5710	1.0
22746	9972	1.0
22746	2039	1.0
22746	1249	1.0
22746	12440	1.0
5940	18621	1.0
5940	26318	1.0
5941	1249	1.0
5941	16083	1.0
5941	9875	1.0
20718	18049	1.0
17249	20204	1.0
17249	2039	1.0
17249	2209	1.0
17249	4065	1.0
17249	1363	1.0
17249	12744	1.0
23141	23925	1.0
23141	23004	1.0
2106	1180	1.0
2106	13047	1.0
2106	5861	1.0
2106	4613	1.0
2106	10230	1.0
2106	9035	1.0
9704	13932	1.0
2996	11828	1.0
17250	6247	1.0
17250	17155	1.0
17250	20186	1.0
17250	12744	1.0
17250	15138	1.0
17250	10298	1.0
17250	11327	1.0
17250	17223	1.0
17250	9512	1.0
17250	5206	1.0
17250	10885	1.0
17250	19922	1.0
17250	23179	1.0
14965	20066	1.0
14965	2753	1.0
14965	13017	1.0
14965	10955	1.0
14965	15057	1.0
14965	15272	1.0
14965	11460	1.0
14965	14442	1.0
14965	16891	1.0
14965	2479	1.0
14965	5272	1.0
14965	12056	1.0
14965	20280	1.0
14965	12074	1.0
14965	8264	1.0
14965	1596	1.0
14965	10046	1.0
14965	12715	1.0
14965	17955	1.0
14965	10886	1.0
14965	20278	1.0
14965	8896	1.0
14965	11142	1.0
14965	15496	1.0
14965	20934	1.0
14965	15901	1.0
14965	1498	1.0
14965	5676	1.0
14965	4341	1.0
14965	13660	1.0
14965	2209	1.0
14965	12744	1.0
14965	19598	1.0
12467	7459	1.0
12467	14122	1.0
12467	5296	1.0
12467	1249	1.0
12467	10955	1.0
14702	13869	1.0
14702	12945	1.0
12468	15564	1.0
12468	19352	1.0
12468	2039	1.0
12468	17469	1.0
12468	4852	1.0
12468	17342	1.0
18956	6118	1.0
18956	7221	1.0
5942	6303	1.0
5942	14756	1.0
5629	12670	1.0
20964	21801	1.0
2998	14773	1.0
9706	10397	1.0
9706	5473	1.0
17251	17151	1.0
1195	20424	1.0
1195	1249	1.0
1195	385	1.0
1195	13580	1.0
1195	468	1.0
1195	8986	1.0
1195	7069	1.0
1195	7612	1.0
1195	551	1.0
21280	7553	1.0
17252	13288	1.0
17252	19841	1.0
17252	9039	1.0
17252	2694	1.0
2999	3672	1.0
25254	25437	1.0
24574	25060	1.0
17253	7310	1.0
6924	15186	1.0
6924	6247	1.0
6924	2737	1.0
6924	1560	1.0
6924	18389	1.0
6924	15989	1.0
9708	15940	1.0
3000	1969	1.0
9709	1249	1.0
9709	10559	1.0
9709	5586	1.0
9709	16434	1.0
9709	1509	1.0
5943	2196	1.0
5943	1249	1.0
5943	322	1.0
5943	3962	1.0
5943	2973	1.0
5943	8481	1.0
5943	9178	1.0
3001	18621	1.0
5944	10419	1.0
24102	1249	1.0
14967	15451	1.0
14967	2959	1.0
14967	12141	1.0
14967	2228	1.0
14967	12927	1.0
14967	2009	1.0
14967	2232	1.0
14967	13637	1.0
14967	17910	1.0
14967	10314	1.0
14967	4086	1.0
14967	25042	1.0
14967	18260	1.0
14967	17435	1.0
14967	6769	1.0
14967	1602	1.0
14967	11964	1.0
14967	23588	1.0
14967	4680	1.0
14967	20034	1.0
25483	25592	1.0
25483	25531	1.0
25483	25597	1.0
25483	25579	1.0
25483	25571	1.0
25483	25491	1.0
25483	25510	1.0
25483	25532	1.0
25483	25512	1.0
25483	25514	1.0
25483	25581	1.0
25483	25629	1.0
25483	25548	1.0
25483	25522	1.0
25483	25551	1.0
12470	4892	1.0
12470	1406	1.0
12471	13417	1.0
12471	6049	1.0
11807	4583	1.0
18957	12873	1.0
18957	18321	1.0
18957	18875	1.0
18957	2116	1.0
18957	16790	1.0
18957	10060	1.0
18957	6240	1.0
12544	12631	1.0
12544	10955	1.0
16446	15694	1.0
14969	15316	1.0
9710	8459	1.0
24282	22146	1.0
24282	4599	1.0
24282	25722	1.0
24282	25859	1.0
17254	11778	1.0
21790	6247	1.0
7177	18453	1.0
7177	6247	1.0
7177	8319	1.0
7177	7831	1.0
7177	1103	1.0
7177	801	1.0
7177	1249	1.0
7177	14922	1.0
7177	12392	1.0
7177	5100	1.0
7177	8866	1.0
7177	862	1.0
7177	7355	1.0
7177	10903	1.0
7177	11778	1.0
7177	18470	1.0
7177	14294	1.0
5945	471	1.0
5945	11820	1.0
3148	5674	1.0
7198	6149	1.0
7198	6165	1.0
7198	15341	1.0
7198	879	1.0
7198	8465	1.0
7198	6609	1.0
22150	1180	1.0
3002	12651	1.0
3002	6022	1.0
3002	10955	1.0
3002	4599	1.0
3002	9953	1.0
3002	3228	1.0
9711	17674	1.0
9711	18313	1.0
3003	982	1.0
21511	6483	1.0
21511	13092	1.0
25063	24209	1.0
9712	13795	1.0
9712	8934	1.0
25485	25592	1.0
25485	25531	1.0
25485	25548	1.0
25485	25579	1.0
25485	25571	1.0
25485	25491	1.0
25485	25512	1.0
25485	25532	1.0
25485	25514	1.0
25485	25597	1.0
25485	25581	1.0
25485	25629	1.0
25485	25522	1.0
25485	25551	1.0
9713	8998	1.0
9713	10078	1.0
9713	17725	1.0
9713	2039	1.0
9713	9794	1.0
12475	1249	1.0
12475	2039	1.0
5946	13190	1.0
5946	20731	1.0
5946	1400	1.0
5946	11025	1.0
5946	4804	1.0
5946	2360	1.0
5946	15817	1.0
5946	15705	1.0
5946	20439	1.0
5946	1064	1.0
5946	7442	1.0
5946	4697	1.0
5946	13228	1.0
5946	15081	1.0
5946	12784	1.0
5946	6782	1.0
5946	3612	1.0
